unit,ts,qty
0fdebf7cf638cb35b5547019a4251f20,2021-05-10,-88
0fdebf7cf638cb35b5547019a4251f20,2021-05-17,34
0fdebf7cf638cb35b5547019a4251f20,2021-05-24,-67
0fdebf7cf638cb35b5547019a4251f20,2021-05-31,0
0fdebf7cf638cb35b5547019a4251f20,2021-06-07,0
109aa235b33a01e09e5080f4cca5839d,2021-03-08,0
109aa235b33a01e09e5080f4cca5839d,2021-03-15,0
109aa235b33a01e09e5080f4cca5839d,2021-03-22,0
109aa235b33a01e09e5080f4cca5839d,2021-03-29,0
109aa235b33a01e09e5080f4cca5839d,2021-04-05,0
109aa235b33a01e09e5080f4cca5839d,2021-04-12,0
109aa235b33a01e09e5080f4cca5839d,2021-04-19,52
109aa235b33a01e09e5080f4cca5839d,2021-04-26,13
109aa235b33a01e09e5080f4cca5839d,2021-05-03,20
109aa235b33a01e09e5080f4cca5839d,2021-05-10,-152
109aa235b33a01e09e5080f4cca5839d,2021-05-17,-59
109aa235b33a01e09e5080f4cca5839d,2021-05-24,3
109aa235b33a01e09e5080f4cca5839d,2021-05-31,0
109aa235b33a01e09e5080f4cca5839d,2021-06-07,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-03-08,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-03-15,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-03-22,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-03-29,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-04-05,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-04-12,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-04-19,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-04-26,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-05-03,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-05-10,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-05-17,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-05-24,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-05-31,0
10de1d29ba5fa5ebd390733ce5b198b7,2021-06-07,0
10e7553e56ae54214ec99d4693e7d227,2021-03-08,0
10e7553e56ae54214ec99d4693e7d227,2021-03-15,0
10e7553e56ae54214ec99d4693e7d227,2021-03-22,0
10e7553e56ae54214ec99d4693e7d227,2021-03-29,0
10e7553e56ae54214ec99d4693e7d227,2021-04-05,0
10e7553e56ae54214ec99d4693e7d227,2021-04-12,0
10e7553e56ae54214ec99d4693e7d227,2021-04-19,0
10e7553e56ae54214ec99d4693e7d227,2021-04-26,0
10e7553e56ae54214ec99d4693e7d227,2021-05-03,0
10e7553e56ae54214ec99d4693e7d227,2021-05-10,0
10e7553e56ae54214ec99d4693e7d227,2021-05-17,0
10e7553e56ae54214ec99d4693e7d227,2021-05-24,0
10e7553e56ae54214ec99d4693e7d227,2021-05-31,0
10e7553e56ae54214ec99d4693e7d227,2021-06-07,0
11208d17e7fa471bd8c2b933928ce5f2,2021-03-08,0
11208d17e7fa471bd8c2b933928ce5f2,2021-03-15,0
11208d17e7fa471bd8c2b933928ce5f2,2021-03-22,0
11208d17e7fa471bd8c2b933928ce5f2,2021-03-29,0
11208d17e7fa471bd8c2b933928ce5f2,2021-04-05,0
11208d17e7fa471bd8c2b933928ce5f2,2021-04-12,0
11208d17e7fa471bd8c2b933928ce5f2,2021-04-19,0
11208d17e7fa471bd8c2b933928ce5f2,2021-04-26,0
11208d17e7fa471bd8c2b933928ce5f2,2021-05-03,0
11208d17e7fa471bd8c2b933928ce5f2,2021-05-10,0
11208d17e7fa471bd8c2b933928ce5f2,2021-05-17,0
11208d17e7fa471bd8c2b933928ce5f2,2021-05-24,0
11208d17e7fa471bd8c2b933928ce5f2,2021-05-31,0
11208d17e7fa471bd8c2b933928ce5f2,2021-06-07,0
113449551b7252eb3a7478f4a58113a2,2021-03-08,0
113449551b7252eb3a7478f4a58113a2,2021-03-15,0
113449551b7252eb3a7478f4a58113a2,2021-03-22,0
113449551b7252eb3a7478f4a58113a2,2021-03-29,0
113449551b7252eb3a7478f4a58113a2,2021-04-05,0
113449551b7252eb3a7478f4a58113a2,2021-04-12,0
113449551b7252eb3a7478f4a58113a2,2021-04-19,0
113449551b7252eb3a7478f4a58113a2,2021-04-26,0
113449551b7252eb3a7478f4a58113a2,2021-05-03,0
113449551b7252eb3a7478f4a58113a2,2021-05-10,0
113449551b7252eb3a7478f4a58113a2,2021-05-17,0
113449551b7252eb3a7478f4a58113a2,2021-05-24,0
113449551b7252eb3a7478f4a58113a2,2021-05-31,0
113449551b7252eb3a7478f4a58113a2,2021-06-07,0
119a92ee61c74e162709aedb9953377c,2021-03-08,1
119a92ee61c74e162709aedb9953377c,2021-03-15,0
119a92ee61c74e162709aedb9953377c,2021-03-22,0
119a92ee61c74e162709aedb9953377c,2021-03-29,5
119a92ee61c74e162709aedb9953377c,2021-04-05,3
119a92ee61c74e162709aedb9953377c,2021-04-12,2
119a92ee61c74e162709aedb9953377c,2021-04-19,5
119a92ee61c74e162709aedb9953377c,2021-04-26,8
119a92ee61c74e162709aedb9953377c,2021-05-03,2
119a92ee61c74e162709aedb9953377c,2021-05-10,-8
119a92ee61c74e162709aedb9953377c,2021-05-17,6
119a92ee61c74e162709aedb9953377c,2021-05-24,1
119a92ee61c74e162709aedb9953377c,2021-05-31,0
119a92ee61c74e162709aedb9953377c,2021-06-07,0
119be6b73ac373f61758dceea2fd7824,2021-03-08,0
119be6b73ac373f61758dceea2fd7824,2021-03-15,0
119be6b73ac373f61758dceea2fd7824,2021-03-22,0
119be6b73ac373f61758dceea2fd7824,2021-03-29,0
119be6b73ac373f61758dceea2fd7824,2021-04-05,2
119be6b73ac373f61758dceea2fd7824,2021-04-12,0
119be6b73ac373f61758dceea2fd7824,2021-04-19,0
119be6b73ac373f61758dceea2fd7824,2021-04-26,0
119be6b73ac373f61758dceea2fd7824,2021-05-03,0
119be6b73ac373f61758dceea2fd7824,2021-05-10,0
119be6b73ac373f61758dceea2fd7824,2021-05-17,0
119be6b73ac373f61758dceea2fd7824,2021-05-24,2
119be6b73ac373f61758dceea2fd7824,2021-05-31,0
119be6b73ac373f61758dceea2fd7824,2021-06-07,0
11d7fb426a88cf859a8dfd4be2309854,2021-03-08,0
11d7fb426a88cf859a8dfd4be2309854,2021-03-15,0
11d7fb426a88cf859a8dfd4be2309854,2021-03-22,0
11d7fb426a88cf859a8dfd4be2309854,2021-03-29,0
11d7fb426a88cf859a8dfd4be2309854,2021-04-05,0
11d7fb426a88cf859a8dfd4be2309854,2021-04-12,0
11d7fb426a88cf859a8dfd4be2309854,2021-04-19,0
11d7fb426a88cf859a8dfd4be2309854,2021-04-26,0
11d7fb426a88cf859a8dfd4be2309854,2021-05-03,0
11d7fb426a88cf859a8dfd4be2309854,2021-05-10,0
11d7fb426a88cf859a8dfd4be2309854,2021-05-17,0
11d7fb426a88cf859a8dfd4be2309854,2021-05-24,0
11d7fb426a88cf859a8dfd4be2309854,2021-05-31,0
11d7fb426a88cf859a8dfd4be2309854,2021-06-07,0
1209f179cd0163fef707b612091b772f,2021-03-08,0
1209f179cd0163fef707b612091b772f,2021-03-15,0
1209f179cd0163fef707b612091b772f,2021-03-22,0
1209f179cd0163fef707b612091b772f,2021-03-29,0
1209f179cd0163fef707b612091b772f,2021-04-05,0
1209f179cd0163fef707b612091b772f,2021-04-12,0
1209f179cd0163fef707b612091b772f,2021-04-19,0
1209f179cd0163fef707b612091b772f,2021-04-26,0
1209f179cd0163fef707b612091b772f,2021-05-03,0
1209f179cd0163fef707b612091b772f,2021-05-10,0
1209f179cd0163fef707b612091b772f,2021-05-17,0
1209f179cd0163fef707b612091b772f,2021-05-24,0
1209f179cd0163fef707b612091b772f,2021-05-31,0
1209f179cd0163fef707b612091b772f,2021-06-07,0
122364cb3a042086d9509cb2a1386443,2021-03-08,0
122364cb3a042086d9509cb2a1386443,2021-03-15,0
122364cb3a042086d9509cb2a1386443,2021-03-22,0
122364cb3a042086d9509cb2a1386443,2021-03-29,0
122364cb3a042086d9509cb2a1386443,2021-04-05,0
122364cb3a042086d9509cb2a1386443,2021-04-12,0
122364cb3a042086d9509cb2a1386443,2021-04-19,0
122364cb3a042086d9509cb2a1386443,2021-04-26,0
122364cb3a042086d9509cb2a1386443,2021-05-03,0
122364cb3a042086d9509cb2a1386443,2021-05-10,0
122364cb3a042086d9509cb2a1386443,2021-05-17,0
122364cb3a042086d9509cb2a1386443,2021-05-24,0
122364cb3a042086d9509cb2a1386443,2021-05-31,0
122364cb3a042086d9509cb2a1386443,2021-06-07,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-03-08,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-03-15,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-03-22,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-03-29,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-04-05,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-04-12,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-04-19,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-04-26,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-05-03,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-05-10,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-05-17,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-05-24,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-05-31,0
12f892a6de3f9cf4411fb9db4fdd6691,2021-06-07,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-03-08,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-03-15,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-03-22,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-03-29,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-04-05,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-04-12,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-04-19,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-04-26,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-05-03,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-05-10,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-05-17,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-05-24,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-05-31,0
131bd106cdd38cafb8e6e460fc8aa68a,2021-06-07,0
13699575af66ff77ab3b6947bb4e2698,2021-03-08,0
13699575af66ff77ab3b6947bb4e2698,2021-03-15,0
13699575af66ff77ab3b6947bb4e2698,2021-03-22,0
13699575af66ff77ab3b6947bb4e2698,2021-03-29,0
13699575af66ff77ab3b6947bb4e2698,2021-04-05,0
13699575af66ff77ab3b6947bb4e2698,2021-04-12,0
13699575af66ff77ab3b6947bb4e2698,2021-04-19,0
13699575af66ff77ab3b6947bb4e2698,2021-04-26,0
13699575af66ff77ab3b6947bb4e2698,2021-05-03,0
13699575af66ff77ab3b6947bb4e2698,2021-05-10,0
13699575af66ff77ab3b6947bb4e2698,2021-05-17,0
13699575af66ff77ab3b6947bb4e2698,2021-05-24,0
13699575af66ff77ab3b6947bb4e2698,2021-05-31,0
13699575af66ff77ab3b6947bb4e2698,2021-06-07,0
137727b0048689a91bafba6e2a6fc89f,2021-03-08,0
137727b0048689a91bafba6e2a6fc89f,2021-03-15,0
137727b0048689a91bafba6e2a6fc89f,2021-03-22,0
137727b0048689a91bafba6e2a6fc89f,2021-03-29,0
137727b0048689a91bafba6e2a6fc89f,2021-04-05,0
137727b0048689a91bafba6e2a6fc89f,2021-04-12,0
137727b0048689a91bafba6e2a6fc89f,2021-04-19,0
137727b0048689a91bafba6e2a6fc89f,2021-04-26,0
137727b0048689a91bafba6e2a6fc89f,2021-05-03,0
137727b0048689a91bafba6e2a6fc89f,2021-05-10,0
137727b0048689a91bafba6e2a6fc89f,2021-05-17,0
137727b0048689a91bafba6e2a6fc89f,2021-05-24,0
137727b0048689a91bafba6e2a6fc89f,2021-05-31,0
137727b0048689a91bafba6e2a6fc89f,2021-06-07,0
137c81f4d5b0872b8f71674416bdaaa6,2021-03-08,0
137c81f4d5b0872b8f71674416bdaaa6,2021-03-15,0
137c81f4d5b0872b8f71674416bdaaa6,2021-03-22,0
137c81f4d5b0872b8f71674416bdaaa6,2021-03-29,0
137c81f4d5b0872b8f71674416bdaaa6,2021-04-05,0
137c81f4d5b0872b8f71674416bdaaa6,2021-04-12,0
137c81f4d5b0872b8f71674416bdaaa6,2021-04-19,0
137c81f4d5b0872b8f71674416bdaaa6,2021-04-26,0
137c81f4d5b0872b8f71674416bdaaa6,2021-05-03,0
137c81f4d5b0872b8f71674416bdaaa6,2021-05-10,0
137c81f4d5b0872b8f71674416bdaaa6,2021-05-17,0
137c81f4d5b0872b8f71674416bdaaa6,2021-05-24,0
137c81f4d5b0872b8f71674416bdaaa6,2021-05-31,0
137c81f4d5b0872b8f71674416bdaaa6,2021-06-07,0
1392eb9f54a6eedd5a06348f318f3f99,2021-03-08,0
1392eb9f54a6eedd5a06348f318f3f99,2021-03-15,0
1392eb9f54a6eedd5a06348f318f3f99,2021-03-22,0
1392eb9f54a6eedd5a06348f318f3f99,2021-03-29,0
1392eb9f54a6eedd5a06348f318f3f99,2021-04-05,0
1392eb9f54a6eedd5a06348f318f3f99,2021-04-12,0
1392eb9f54a6eedd5a06348f318f3f99,2021-04-19,0
1392eb9f54a6eedd5a06348f318f3f99,2021-04-26,0
1392eb9f54a6eedd5a06348f318f3f99,2021-05-03,0
1392eb9f54a6eedd5a06348f318f3f99,2021-05-10,0
1392eb9f54a6eedd5a06348f318f3f99,2021-05-17,0
1392eb9f54a6eedd5a06348f318f3f99,2021-05-24,0
1392eb9f54a6eedd5a06348f318f3f99,2021-05-31,0
1392eb9f54a6eedd5a06348f318f3f99,2021-06-07,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-03-08,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-03-15,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-03-22,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-03-29,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-04-05,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-04-12,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-04-19,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-04-26,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-05-03,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-05-10,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-05-17,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-05-24,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-05-31,0
13f9cb2ec3a36295c0242ad4ecdbd558,2021-06-07,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-03-08,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-03-15,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-03-22,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-03-29,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-04-05,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-04-12,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-04-19,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-04-26,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-05-03,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-05-10,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-05-17,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-05-24,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-05-31,0
14c2ef19bb1cb258ed857cb43b6d6606,2021-06-07,0
152eed771e21f6ea6319ebf4e2d29d6a,2021-03-08,90
152eed771e21f6ea6319ebf4e2d29d6a,2021-03-15,45
152eed771e21f6ea6319ebf4e2d29d6a,2021-03-22,23
152eed771e21f6ea6319ebf4e2d29d6a,2021-03-29,35
152eed771e21f6ea6319ebf4e2d29d6a,2021-04-05,-32
152eed771e21f6ea6319ebf4e2d29d6a,2021-04-12,-25
152eed771e21f6ea6319ebf4e2d29d6a,2021-04-19,-19
152eed771e21f6ea6319ebf4e2d29d6a,2021-04-26,-21
152eed771e21f6ea6319ebf4e2d29d6a,2021-05-03,315
152eed771e21f6ea6319ebf4e2d29d6a,2021-05-10,-42
152eed771e21f6ea6319ebf4e2d29d6a,2021-05-17,-129
152eed771e21f6ea6319ebf4e2d29d6a,2021-05-24,-2
152eed771e21f6ea6319ebf4e2d29d6a,2021-05-31,0
152eed771e21f6ea6319ebf4e2d29d6a,2021-06-07,0
15575052d5294ee546f458edf801ddaf,2021-03-08,0
15575052d5294ee546f458edf801ddaf,2021-03-15,0
15575052d5294ee546f458edf801ddaf,2021-03-22,0
15575052d5294ee546f458edf801ddaf,2021-03-29,0
15575052d5294ee546f458edf801ddaf,2021-04-05,0
15575052d5294ee546f458edf801ddaf,2021-04-12,0
15575052d5294ee546f458edf801ddaf,2021-04-19,0
15575052d5294ee546f458edf801ddaf,2021-04-26,0
15575052d5294ee546f458edf801ddaf,2021-05-03,0
15575052d5294ee546f458edf801ddaf,2021-05-10,0
15575052d5294ee546f458edf801ddaf,2021-05-17,0
15575052d5294ee546f458edf801ddaf,2021-05-24,0
15575052d5294ee546f458edf801ddaf,2021-05-31,0
15575052d5294ee546f458edf801ddaf,2021-06-07,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-03-08,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-03-15,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-03-22,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-03-29,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-04-05,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-04-12,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-04-19,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-04-26,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-05-03,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-05-10,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-05-17,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-05-24,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-05-31,0
1573a37eb3eeb81f69cb0a22b7fd448b,2021-06-07,0
159cb1b7310e185dedda75e02d75344c,2021-03-08,0
159cb1b7310e185dedda75e02d75344c,2021-03-15,0
159cb1b7310e185dedda75e02d75344c,2021-03-22,0
159cb1b7310e185dedda75e02d75344c,2021-03-29,0
159cb1b7310e185dedda75e02d75344c,2021-04-05,0
159cb1b7310e185dedda75e02d75344c,2021-04-12,0
159cb1b7310e185dedda75e02d75344c,2021-04-19,0
159cb1b7310e185dedda75e02d75344c,2021-04-26,0
159cb1b7310e185dedda75e02d75344c,2021-05-03,0
159cb1b7310e185dedda75e02d75344c,2021-05-10,0
159cb1b7310e185dedda75e02d75344c,2021-05-17,0
159cb1b7310e185dedda75e02d75344c,2021-05-24,0
159cb1b7310e185dedda75e02d75344c,2021-05-31,0
159cb1b7310e185dedda75e02d75344c,2021-06-07,0
15bc6c90c33d176cd359fdca04f65b24,2021-03-08,4
15bc6c90c33d176cd359fdca04f65b24,2021-03-15,0
15bc6c90c33d176cd359fdca04f65b24,2021-03-22,0
15bc6c90c33d176cd359fdca04f65b24,2021-03-29,1
15bc6c90c33d176cd359fdca04f65b24,2021-04-05,-2
15bc6c90c33d176cd359fdca04f65b24,2021-04-12,1
15bc6c90c33d176cd359fdca04f65b24,2021-04-19,1
15bc6c90c33d176cd359fdca04f65b24,2021-04-26,-1
15bc6c90c33d176cd359fdca04f65b24,2021-05-03,0
15bc6c90c33d176cd359fdca04f65b24,2021-05-10,6
15bc6c90c33d176cd359fdca04f65b24,2021-05-17,4
15bc6c90c33d176cd359fdca04f65b24,2021-05-24,3
15bc6c90c33d176cd359fdca04f65b24,2021-05-31,0
15bc6c90c33d176cd359fdca04f65b24,2021-06-07,0
15e27721c2e99e7897d613a5f281a92c,2021-03-08,88
15e27721c2e99e7897d613a5f281a92c,2021-03-15,-98
15e27721c2e99e7897d613a5f281a92c,2021-03-22,-10
15e27721c2e99e7897d613a5f281a92c,2021-03-29,0
15e27721c2e99e7897d613a5f281a92c,2021-04-05,-10
15e27721c2e99e7897d613a5f281a92c,2021-04-12,0
15e27721c2e99e7897d613a5f281a92c,2021-04-19,0
15e27721c2e99e7897d613a5f281a92c,2021-04-26,0
15e27721c2e99e7897d613a5f281a92c,2021-05-03,0
15e27721c2e99e7897d613a5f281a92c,2021-05-10,0
15e27721c2e99e7897d613a5f281a92c,2021-05-17,0
15e27721c2e99e7897d613a5f281a92c,2021-05-24,0
15e27721c2e99e7897d613a5f281a92c,2021-05-31,0
15e27721c2e99e7897d613a5f281a92c,2021-06-07,0
1660bf57c9b846e922644ba3ead6e291,2021-03-08,0
1660bf57c9b846e922644ba3ead6e291,2021-03-15,0
1660bf57c9b846e922644ba3ead6e291,2021-03-22,0
1660bf57c9b846e922644ba3ead6e291,2021-03-29,0
1660bf57c9b846e922644ba3ead6e291,2021-04-05,0
1660bf57c9b846e922644ba3ead6e291,2021-04-12,0
1660bf57c9b846e922644ba3ead6e291,2021-04-19,0
1660bf57c9b846e922644ba3ead6e291,2021-04-26,0
1660bf57c9b846e922644ba3ead6e291,2021-05-03,0
1660bf57c9b846e922644ba3ead6e291,2021-05-10,0
1660bf57c9b846e922644ba3ead6e291,2021-05-17,0
1660bf57c9b846e922644ba3ead6e291,2021-05-24,0
1660bf57c9b846e922644ba3ead6e291,2021-05-31,0
1660bf57c9b846e922644ba3ead6e291,2021-06-07,0
169460bed3e665fed278715ff2b1adbd,2021-03-08,0
169460bed3e665fed278715ff2b1adbd,2021-03-15,0
169460bed3e665fed278715ff2b1adbd,2021-03-22,0
169460bed3e665fed278715ff2b1adbd,2021-03-29,0
169460bed3e665fed278715ff2b1adbd,2021-04-05,0
169460bed3e665fed278715ff2b1adbd,2021-04-12,0
169460bed3e665fed278715ff2b1adbd,2021-04-19,0
169460bed3e665fed278715ff2b1adbd,2021-04-26,0
169460bed3e665fed278715ff2b1adbd,2021-05-03,1
169460bed3e665fed278715ff2b1adbd,2021-05-10,0
169460bed3e665fed278715ff2b1adbd,2021-05-17,0
169460bed3e665fed278715ff2b1adbd,2021-05-24,0
169460bed3e665fed278715ff2b1adbd,2021-05-31,0
169460bed3e665fed278715ff2b1adbd,2021-06-07,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-03-08,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-03-15,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-03-22,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-03-29,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-04-05,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-04-12,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-04-19,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-04-26,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-05-03,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-05-10,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-05-17,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-05-24,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-05-31,0
16bc36ba0caf4b1596ef4b75a4a3096a,2021-06-07,0
1731f2295519eaa0b01c4de6b4250d3a,2021-03-08,0
1731f2295519eaa0b01c4de6b4250d3a,2021-03-15,0
1731f2295519eaa0b01c4de6b4250d3a,2021-03-22,0
1731f2295519eaa0b01c4de6b4250d3a,2021-03-29,0
1731f2295519eaa0b01c4de6b4250d3a,2021-04-05,105
1731f2295519eaa0b01c4de6b4250d3a,2021-04-12,0
1731f2295519eaa0b01c4de6b4250d3a,2021-04-19,0
1731f2295519eaa0b01c4de6b4250d3a,2021-04-26,35
1731f2295519eaa0b01c4de6b4250d3a,2021-05-03,346
1731f2295519eaa0b01c4de6b4250d3a,2021-05-10,-24
1731f2295519eaa0b01c4de6b4250d3a,2021-05-17,312
1731f2295519eaa0b01c4de6b4250d3a,2021-05-24,19
1731f2295519eaa0b01c4de6b4250d3a,2021-05-31,0
1731f2295519eaa0b01c4de6b4250d3a,2021-06-07,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-03-08,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-03-15,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-03-22,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-03-29,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-04-05,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-04-12,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-04-19,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-04-26,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-05-03,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-05-10,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-05-17,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-05-24,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-05-31,0
179e84d896bf9bcd3d0008ec2cfbdedd,2021-06-07,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-03-08,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-03-15,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-03-22,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-03-29,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-04-05,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-04-12,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-04-19,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-04-26,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-05-03,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-05-10,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-05-17,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-05-24,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-05-31,0
184fda2ad9bd18a5d4fd1613ce9b8af5,2021-06-07,0
18704104c9e80799bce3abe2b459983d,2021-03-08,0
18704104c9e80799bce3abe2b459983d,2021-03-15,0
18704104c9e80799bce3abe2b459983d,2021-03-22,0
18704104c9e80799bce3abe2b459983d,2021-03-29,0
18704104c9e80799bce3abe2b459983d,2021-04-05,0
18704104c9e80799bce3abe2b459983d,2021-04-12,0
18704104c9e80799bce3abe2b459983d,2021-04-19,0
18704104c9e80799bce3abe2b459983d,2021-04-26,0
18704104c9e80799bce3abe2b459983d,2021-05-03,0
18704104c9e80799bce3abe2b459983d,2021-05-10,0
18704104c9e80799bce3abe2b459983d,2021-05-17,0
18704104c9e80799bce3abe2b459983d,2021-05-24,0
18704104c9e80799bce3abe2b459983d,2021-05-31,0
18704104c9e80799bce3abe2b459983d,2021-06-07,0
1996372c6ab5cdfdae090645bb3b31ee,2021-03-08,0
1996372c6ab5cdfdae090645bb3b31ee,2021-03-15,0
1996372c6ab5cdfdae090645bb3b31ee,2021-03-22,0
1996372c6ab5cdfdae090645bb3b31ee,2021-03-29,0
1996372c6ab5cdfdae090645bb3b31ee,2021-04-05,0
1996372c6ab5cdfdae090645bb3b31ee,2021-04-12,0
1996372c6ab5cdfdae090645bb3b31ee,2021-04-19,0
1996372c6ab5cdfdae090645bb3b31ee,2021-04-26,0
1996372c6ab5cdfdae090645bb3b31ee,2021-05-03,0
1996372c6ab5cdfdae090645bb3b31ee,2021-05-10,0
1996372c6ab5cdfdae090645bb3b31ee,2021-05-17,0
