,unit,ts,qty
27,5c9c46f5af2b6d4e27a3112169c22818,2021-03-29,22.333333333333826
34,5c9c46f5af2b6d4e27a3112169c22818,2021-04-05,4.3333333333332575
41,5c9c46f5af2b6d4e27a3112169c22818,2021-04-12,0.0
48,5c9c46f5af2b6d4e27a3112169c22818,2021-04-19,0.0
55,5c9c46f5af2b6d4e27a3112169c22818,2021-04-26,0.0
62,5c9c46f5af2b6d4e27a3112169c22818,2021-05-03,0.0
69,5c9c46f5af2b6d4e27a3112169c22818,2021-05-10,0.0
76,5c9c46f5af2b6d4e27a3112169c22818,2021-05-17,0.0
83,5c9c46f5af2b6d4e27a3112169c22818,2021-05-24,18.66666666666616
90,5c9c46f5af2b6d4e27a3112169c22818,2021-05-31,3.6666666666667567
97,5c9c46f5af2b6d4e27a3112169c22818,2021-06-07,0.0
6,29bf983c952251dcd6bd32f421eac99f,2021-03-08,192.66666666666606
13,29bf983c952251dcd6bd32f421eac99f,2021-03-15,0.0
20,29bf983c952251dcd6bd32f421eac99f,2021-03-22,286.00000000003456
27,29bf983c952251dcd6bd32f421eac99f,2021-03-29,29.33333333333212
34,29bf983c952251dcd6bd32f421eac99f,2021-04-05,0.0
41,29bf983c952251dcd6bd32f421eac99f,2021-04-12,0.0
48,29bf983c952251dcd6bd32f421eac99f,2021-04-19,95.99999999998374
55,29bf983c952251dcd6bd32f421eac99f,2021-04-26,0.0
62,29bf983c952251dcd6bd32f421eac99f,2021-05-03,0.0
69,29bf983c952251dcd6bd32f421eac99f,2021-05-10,0.0
76,29bf983c952251dcd6bd32f421eac99f,2021-05-17,0.0
83,29bf983c952251dcd6bd32f421eac99f,2021-05-24,0.0
90,29bf983c952251dcd6bd32f421eac99f,2021-05-31,0.0
97,29bf983c952251dcd6bd32f421eac99f,2021-06-07,0.0
6,c82e990a5517786eda73e050c9f2aa9f,2021-03-08,1056.6293402777637
13,c82e990a5517786eda73e050c9f2aa9f,2021-03-15,0.0
20,c82e990a5517786eda73e050c9f2aa9f,2021-03-22,0.0
27,c82e990a5517786eda73e050c9f2aa9f,2021-03-29,0.0
34,c82e990a5517786eda73e050c9f2aa9f,2021-04-05,0.0
41,c82e990a5517786eda73e050c9f2aa9f,2021-04-12,0.0
48,c82e990a5517786eda73e050c9f2aa9f,2021-04-19,0.0
55,c82e990a5517786eda73e050c9f2aa9f,2021-04-26,0.0
62,c82e990a5517786eda73e050c9f2aa9f,2021-05-03,0.0
69,c82e990a5517786eda73e050c9f2aa9f,2021-05-10,0.0
76,c82e990a5517786eda73e050c9f2aa9f,2021-05-17,0.0
83,c82e990a5517786eda73e050c9f2aa9f,2021-05-24,0.0
90,c82e990a5517786eda73e050c9f2aa9f,2021-05-31,0.0
97,c82e990a5517786eda73e050c9f2aa9f,2021-06-07,0.0
6,085c8588431434097d4bb067c3748e24,2021-03-08,324.000000000002
13,085c8588431434097d4bb067c3748e24,2021-03-15,0.0
20,085c8588431434097d4bb067c3748e24,2021-03-22,0.0
27,085c8588431434097d4bb067c3748e24,2021-03-29,0.0
34,085c8588431434097d4bb067c3748e24,2021-04-05,0.0
41,085c8588431434097d4bb067c3748e24,2021-04-12,0.0
48,085c8588431434097d4bb067c3748e24,2021-04-19,0.0
55,085c8588431434097d4bb067c3748e24,2021-04-26,0.0
62,085c8588431434097d4bb067c3748e24,2021-05-03,0.0
69,085c8588431434097d4bb067c3748e24,2021-05-10,0.0
76,085c8588431434097d4bb067c3748e24,2021-05-17,0.0
83,085c8588431434097d4bb067c3748e24,2021-05-24,0.0
90,085c8588431434097d4bb067c3748e24,2021-05-31,657.9999999999991
97,085c8588431434097d4bb067c3748e24,2021-06-07,16.666666666666515
6,b29cc5741e12ef5c53e2cca397b24d99,2021-03-08,565.9577907986077
13,b29cc5741e12ef5c53e2cca397b24d99,2021-03-15,0.0
20,b29cc5741e12ef5c53e2cca397b24d99,2021-03-22,0.0
27,b29cc5741e12ef5c53e2cca397b24d99,2021-03-29,0.0
34,b29cc5741e12ef5c53e2cca397b24d99,2021-04-05,185.32150607638505
41,b29cc5741e12ef5c53e2cca397b24d99,2021-04-12,0.0
48,b29cc5741e12ef5c53e2cca397b24d99,2021-04-19,0.0
55,b29cc5741e12ef5c53e2cca397b24d99,2021-04-26,0.0
62,b29cc5741e12ef5c53e2cca397b24d99,2021-05-03,0.0
69,b29cc5741e12ef5c53e2cca397b24d99,2021-05-10,0.0
76,b29cc5741e12ef5c53e2cca397b24d99,2021-05-17,0.0
83,b29cc5741e12ef5c53e2cca397b24d99,2021-05-24,0.0
90,b29cc5741e12ef5c53e2cca397b24d99,2021-05-31,0.0
97,b29cc5741e12ef5c53e2cca397b24d99,2021-06-07,0.0
6,9d29bf6c07d5d0adef423b2370a708db,2021-03-08,0.0
13,9d29bf6c07d5d0adef423b2370a708db,2021-03-15,160.11284722222246
20,9d29bf6c07d5d0adef423b2370a708db,2021-03-22,1.1368683772161603e-13
27,9d29bf6c07d5d0adef423b2370a708db,2021-03-29,0.0
34,9d29bf6c07d5d0adef423b2370a708db,2021-04-05,0.0
41,9d29bf6c07d5d0adef423b2370a708db,2021-04-12,0.0
48,9d29bf6c07d5d0adef423b2370a708db,2021-04-19,0.0
55,9d29bf6c07d5d0adef423b2370a708db,2021-04-26,46.11545138888829
62,9d29bf6c07d5d0adef423b2370a708db,2021-05-03,0.0
69,9d29bf6c07d5d0adef423b2370a708db,2021-05-10,0.0
76,9d29bf6c07d5d0adef423b2370a708db,2021-05-17,152.36328125000068
83,9d29bf6c07d5d0adef423b2370a708db,2021-05-24,0.0
90,9d29bf6c07d5d0adef423b2370a708db,2021-05-31,0.0
97,9d29bf6c07d5d0adef423b2370a708db,2021-06-07,0.0
6,e5d27207eac5253b7fda820a7f3827e3,2021-03-08,149.33333333333326
13,e5d27207eac5253b7fda820a7f3827e3,2021-03-15,0.0
20,e5d27207eac5253b7fda820a7f3827e3,2021-03-22,0.0
27,e5d27207eac5253b7fda820a7f3827e3,2021-03-29,0.0
34,e5d27207eac5253b7fda820a7f3827e3,2021-04-05,0.0
41,e5d27207eac5253b7fda820a7f3827e3,2021-04-12,0.0
48,e5d27207eac5253b7fda820a7f3827e3,2021-04-19,0.0
55,e5d27207eac5253b7fda820a7f3827e3,2021-04-26,0.0
62,e5d27207eac5253b7fda820a7f3827e3,2021-05-03,0.0
69,e5d27207eac5253b7fda820a7f3827e3,2021-05-10,0.0
76,e5d27207eac5253b7fda820a7f3827e3,2021-05-17,0.0
83,e5d27207eac5253b7fda820a7f3827e3,2021-05-24,0.0
90,e5d27207eac5253b7fda820a7f3827e3,2021-05-31,0.0
97,e5d27207eac5253b7fda820a7f3827e3,2021-06-07,0.0
6,43930e5d94d2fe0460ec07f46fc62c67,2021-03-08,339.83333333330296
13,43930e5d94d2fe0460ec07f46fc62c67,2021-03-15,0.0
20,43930e5d94d2fe0460ec07f46fc62c67,2021-03-22,0.0
27,43930e5d94d2fe0460ec07f46fc62c67,2021-03-29,0.0
34,43930e5d94d2fe0460ec07f46fc62c67,2021-04-05,0.0
41,43930e5d94d2fe0460ec07f46fc62c67,2021-04-12,0.0
48,43930e5d94d2fe0460ec07f46fc62c67,2021-04-19,0.0
55,43930e5d94d2fe0460ec07f46fc62c67,2021-04-26,0.0
62,43930e5d94d2fe0460ec07f46fc62c67,2021-05-03,0.0
69,43930e5d94d2fe0460ec07f46fc62c67,2021-05-10,0.0
76,43930e5d94d2fe0460ec07f46fc62c67,2021-05-17,0.0
83,43930e5d94d2fe0460ec07f46fc62c67,2021-05-24,0.0
90,43930e5d94d2fe0460ec07f46fc62c67,2021-05-31,0.0
97,43930e5d94d2fe0460ec07f46fc62c67,2021-06-07,0.0
6,14290f3d791fdbf6c6d69950f0e42c2c,2021-03-08,3736.3281250000255
13,14290f3d791fdbf6c6d69950f0e42c2c,2021-03-15,0.2170138888832298
20,14290f3d791fdbf6c6d69950f0e42c2c,2021-03-22,0.0
27,14290f3d791fdbf6c6d69950f0e42c2c,2021-03-29,0.0
34,14290f3d791fdbf6c6d69950f0e42c2c,2021-04-05,0.0
41,14290f3d791fdbf6c6d69950f0e42c2c,2021-04-12,0.0
48,14290f3d791fdbf6c6d69950f0e42c2c,2021-04-19,0.0
55,14290f3d791fdbf6c6d69950f0e42c2c,2021-04-26,0.0
62,14290f3d791fdbf6c6d69950f0e42c2c,2021-05-03,0.0
69,14290f3d791fdbf6c6d69950f0e42c2c,2021-05-10,0.0
76,14290f3d791fdbf6c6d69950f0e42c2c,2021-05-17,0.0
83,14290f3d791fdbf6c6d69950f0e42c2c,2021-05-24,0.0
90,14290f3d791fdbf6c6d69950f0e42c2c,2021-05-31,0.0
97,14290f3d791fdbf6c6d69950f0e42c2c,2021-06-07,0.0
6,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-03-08,402.00000000003274
13,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-03-15,0.0
20,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-03-22,0.0
27,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-03-29,216.6666666666314
34,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-04-05,0.0
41,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-04-12,531.6666666667006
48,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-04-19,0.0
55,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-04-26,0.0
62,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-05-03,0.0
69,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-05-10,0.0
76,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-05-17,0.0
83,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-05-24,0.0
90,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-05-31,0.0
97,75bbbeb46d9bdad51ab4bca9f10f6f64,2021-06-07,325.9999999998763
6,e193e4ee830b9929c4be47156ef6db88,2021-03-08,0.0
13,e193e4ee830b9929c4be47156ef6db88,2021-03-15,0.0
20,e193e4ee830b9929c4be47156ef6db88,2021-03-22,0.0
27,e193e4ee830b9929c4be47156ef6db88,2021-03-29,0.0
34,e193e4ee830b9929c4be47156ef6db88,2021-04-05,0.0
41,e193e4ee830b9929c4be47156ef6db88,2021-04-12,0.0
48,e193e4ee830b9929c4be47156ef6db88,2021-04-19,0.0
55,e193e4ee830b9929c4be47156ef6db88,2021-04-26,0.0
62,e193e4ee830b9929c4be47156ef6db88,2021-05-03,0.0
69,e193e4ee830b9929c4be47156ef6db88,2021-05-10,0.0
76,e193e4ee830b9929c4be47156ef6db88,2021-05-17,0.0
83,e193e4ee830b9929c4be47156ef6db88,2021-05-24,0.0
90,e193e4ee830b9929c4be47156ef6db88,2021-05-31,0.0
97,e193e4ee830b9929c4be47156ef6db88,2021-06-07,0.0
6,3c4359f9bab48d81a5d407461ec74af9,2021-03-08,704.9479166666742
13,3c4359f9bab48d81a5d407461ec74af9,2021-03-15,0.043402777777828305
20,3c4359f9bab48d81a5d407461ec74af9,2021-03-22,0.0
27,3c4359f9bab48d81a5d407461ec74af9,2021-03-29,0.0
34,3c4359f9bab48d81a5d407461ec74af9,2021-04-05,0.0
41,3c4359f9bab48d81a5d407461ec74af9,2021-04-12,0.0
48,3c4359f9bab48d81a5d407461ec74af9,2021-04-19,7391.741536458324
55,3c4359f9bab48d81a5d407461ec74af9,2021-04-26,32.16145833333576
62,3c4359f9bab48d81a5d407461ec74af9,2021-05-03,0.0
69,3c4359f9bab48d81a5d407461ec74af9,2021-05-10,0.0
76,3c4359f9bab48d81a5d407461ec74af9,2021-05-17,0.0
83,3c4359f9bab48d81a5d407461ec74af9,2021-05-24,0.0
90,3c4359f9bab48d81a5d407461ec74af9,2021-05-31,0.0
97,3c4359f9bab48d81a5d407461ec74af9,2021-06-07,0.0
6,44cb34447237e915874421aa2b1352ed,2021-03-08,304.3749999999988
13,44cb34447237e915874421aa2b1352ed,2021-03-15,0.0
20,44cb34447237e915874421aa2b1352ed,2021-03-22,0.0
27,44cb34447237e915874421aa2b1352ed,2021-03-29,0.0
34,44cb34447237e915874421aa2b1352ed,2021-04-05,0.0
41,44cb34447237e915874421aa2b1352ed,2021-04-12,0.0
48,44cb34447237e915874421aa2b1352ed,2021-04-19,129.37500000000063
55,44cb34447237e915874421aa2b1352ed,2021-04-26,23.75
62,44cb34447237e915874421aa2b1352ed,2021-05-03,0.0
69,44cb34447237e915874421aa2b1352ed,2021-05-10,659.3750000000006
76,44cb34447237e915874421aa2b1352ed,2021-05-17,33.33333333333337
83,44cb34447237e915874421aa2b1352ed,2021-05-24,0.0
90,44cb34447237e915874421aa2b1352ed,2021-05-31,0.0
97,44cb34447237e915874421aa2b1352ed,2021-06-07,0.0
6,9a9de7ba69814c93b01a687c435d011b,2021-03-08,295.99999999998545
13,9a9de7ba69814c93b01a687c435d011b,2021-03-15,0.0
20,9a9de7ba69814c93b01a687c435d011b,2021-03-22,0.0
27,9a9de7ba69814c93b01a687c435d011b,2021-03-29,0.0
34,9a9de7ba69814c93b01a687c435d011b,2021-04-05,0.0
41,9a9de7ba69814c93b01a687c435d011b,2021-04-12,0.0
48,9a9de7ba69814c93b01a687c435d011b,2021-04-19,0.0
55,9a9de7ba69814c93b01a687c435d011b,2021-04-26,0.0
62,9a9de7ba69814c93b01a687c435d011b,2021-05-03,0.0
69,9a9de7ba69814c93b01a687c435d011b,2021-05-10,0.0
76,9a9de7ba69814c93b01a687c435d011b,2021-05-17,0.0
83,9a9de7ba69814c93b01a687c435d011b,2021-05-24,0.0
90,9a9de7ba69814c93b01a687c435d011b,2021-05-31,0.0
97,9a9de7ba69814c93b01a687c435d011b,2021-06-07,0.0
6,5940d5610af264ddb2bb00e6e1769925,2021-03-08,30.755462646484503
13,5940d5610af264ddb2bb00e6e1769925,2021-03-15,43.34409417046437
20,5940d5610af264ddb2bb00e6e1769925,2021-03-22,0.0
27,5940d5610af264ddb2bb00e6e1769925,2021-03-29,0.0
34,5940d5610af264ddb2bb00e6e1769925,2021-04-05,0.0
41,5940d5610af264ddb2bb00e6e1769925,2021-04-12,0.0
48,5940d5610af264ddb2bb00e6e1769925,2021-04-19,0.0
55,5940d5610af264ddb2bb00e6e1769925,2021-04-26,0.0
62,5940d5610af264ddb2bb00e6e1769925,2021-05-03,114.72589196099148
69,5940d5610af264ddb2bb00e6e1769925,2021-05-10,14.293350643581817
76,5940d5610af264ddb2bb00e6e1769925,2021-05-17,0.0
83,5940d5610af264ddb2bb00e6e1769925,2021-05-24,0.0
90,5940d5610af264ddb2bb00e6e1769925,2021-05-31,0.0
97,5940d5610af264ddb2bb00e6e1769925,2021-06-07,0.0
6,31864fd54b9026ba203371f7e97ccce4,2021-03-08,123.33973524304383
13,31864fd54b9026ba203371f7e97ccce4,2021-03-15,118.4647352430652
20,31864fd54b9026ba203371f7e97ccce4,2021-03-22,0.0
27,31864fd54b9026ba203371f7e97ccce4,2021-03-29,0.0
34,31864fd54b9026ba203371f7e97ccce4,2021-04-05,98.28504774306839
41,31864fd54b9026ba203371f7e97ccce4,2021-04-12,2.9324001736108585
48,31864fd54b9026ba203371f7e97ccce4,2021-04-19,0.0
55,31864fd54b9026ba203371f7e97ccce4,2021-04-26,5.755208333323878
62,31864fd54b9026ba203371f7e97ccce4,2021-05-03,0.0
69,31864fd54b9026ba203371f7e97ccce4,2021-05-10,0.0
76,31864fd54b9026ba203371f7e97ccce4,2021-05-17,0.0
83,31864fd54b9026ba203371f7e97ccce4,2021-05-24,0.0
90,31864fd54b9026ba203371f7e97ccce4,2021-05-31,183.3186848958344
97,31864fd54b9026ba203371f7e97ccce4,2021-06-07,48.710937500000114
6,235ccf0f83975cf00ff8c564ab4b9bb8,2021-03-08,198.28602430555515
13,235ccf0f83975cf00ff8c564ab4b9bb8,2021-03-15,96.20562065972405
20,235ccf0f83975cf00ff8c564ab4b9bb8,2021-03-22,19.358181423611143
27,235ccf0f83975cf00ff8c564ab4b9bb8,2021-03-29,0.0
34,235ccf0f83975cf00ff8c564ab4b9bb8,2021-04-05,0.0
41,235ccf0f83975cf00ff8c564ab4b9bb8,2021-04-12,0.0
48,235ccf0f83975cf00ff8c564ab4b9bb8,2021-04-19,655.1394314236111
55,235ccf0f83975cf00ff8c564ab4b9bb8,2021-04-26,77.6784939236112
62,235ccf0f83975cf00ff8c564ab4b9bb8,2021-05-03,913.7825520833321
69,235ccf0f83975cf00ff8c564ab4b9bb8,2021-05-10,637.5537109375036
76,235ccf0f83975cf00ff8c564ab4b9bb8,2021-05-17,2.0496961805556566
83,235ccf0f83975cf00ff8c564ab4b9bb8,2021-05-24,0.0
90,235ccf0f83975cf00ff8c564ab4b9bb8,2021-05-31,0.0
97,235ccf0f83975cf00ff8c564ab4b9bb8,2021-06-07,0.0
6,7447b6433e79a3c1b3c123e6dea397a8,2021-03-08,539.0000000000018
13,7447b6433e79a3c1b3c123e6dea397a8,2021-03-15,282.333333333323
20,7447b6433e79a3c1b3c123e6dea397a8,2021-03-22,228.66666666667516
27,7447b6433e79a3c1b3c123e6dea397a8,2021-03-29,47.0
34,7447b6433e79a3c1b3c123e6dea397a8,2021-04-05,0.0
41,7447b6433e79a3c1b3c123e6dea397a8,2021-04-12,0.0
48,7447b6433e79a3c1b3c123e6dea397a8,2021-04-19,0.0
55,7447b6433e79a3c1b3c123e6dea397a8,2021-04-26,0.0
62,7447b6433e79a3c1b3c123e6dea397a8,2021-05-03,0.0
69,7447b6433e79a3c1b3c123e6dea397a8,2021-05-10,0.0
76,7447b6433e79a3c1b3c123e6dea397a8,2021-05-17,0.0
83,7447b6433e79a3c1b3c123e6dea397a8,2021-05-24,0.0
90,7447b6433e79a3c1b3c123e6dea397a8,2021-05-31,157.99999999999545
97,7447b6433e79a3c1b3c123e6dea397a8,2021-06-07,65.66666666666686
6,18eea89ff3e40c36a75f4d15f3208c02,2021-03-08,58.46363745795358
13,18eea89ff3e40c36a75f4d15f3208c02,2021-03-15,0.0
20,18eea89ff3e40c36a75f4d15f3208c02,2021-03-22,0.0
27,18eea89ff3e40c36a75f4d15f3208c02,2021-03-29,5.103789011636906
34,18eea89ff3e40c36a75f4d15f3208c02,2021-04-05,27.335439046224252
41,18eea89ff3e40c36a75f4d15f3208c02,2021-04-12,0.0
48,18eea89ff3e40c36a75f4d15f3208c02,2021-04-19,0.0
55,18eea89ff3e40c36a75f4d15f3208c02,2021-04-26,0.0
62,18eea89ff3e40c36a75f4d15f3208c02,2021-05-03,0.0
69,18eea89ff3e40c36a75f4d15f3208c02,2021-05-10,0.0
76,18eea89ff3e40c36a75f4d15f3208c02,2021-05-17,0.0
83,18eea89ff3e40c36a75f4d15f3208c02,2021-05-24,0.0
90,18eea89ff3e40c36a75f4d15f3208c02,2021-05-31,0.0
97,18eea89ff3e40c36a75f4d15f3208c02,2021-06-07,0.0
6,0efc3380e4604b3be16e2267135c850c,2021-03-08,6.666666666666666
13,0efc3380e4604b3be16e2267135c850c,2021-03-15,0.0
20,0efc3380e4604b3be16e2267135c850c,2021-03-22,0.0
27,0efc3380e4604b3be16e2267135c850c,2021-03-29,0.0
34,0efc3380e4604b3be16e2267135c850c,2021-04-05,0.0
41,0efc3380e4604b3be16e2267135c850c,2021-04-12,0.0
48,0efc3380e4604b3be16e2267135c850c,2021-04-19,0.0
55,0efc3380e4604b3be16e2267135c850c,2021-04-26,0.0
62,0efc3380e4604b3be16e2267135c850c,2021-05-03,0.0
69,0efc3380e4604b3be16e2267135c850c,2021-05-10,0.0
76,0efc3380e4604b3be16e2267135c850c,2021-05-17,0.0
83,0efc3380e4604b3be16e2267135c850c,2021-05-24,13.000000000000005
90,0efc3380e4604b3be16e2267135c850c,2021-05-31,7.105427357601002e-15
97,0efc3380e4604b3be16e2267135c850c,2021-06-07,0.0
6,1fd5b7529b79c8afd541ff95c565d8b7,2021-03-08,151.0
13,1fd5b7529b79c8afd541ff95c565d8b7,2021-03-15,0.0
20,1fd5b7529b79c8afd541ff95c565d8b7,2021-03-22,0.0
27,1fd5b7529b79c8afd541ff95c565d8b7,2021-03-29,0.0
34,1fd5b7529b79c8afd541ff95c565d8b7,2021-04-05,0.0
41,1fd5b7529b79c8afd541ff95c565d8b7,2021-04-12,191.33333333333536
48,1fd5b7529b79c8afd541ff95c565d8b7,2021-04-19,3.3333333333332007
55,1fd5b7529b79c8afd541ff95c565d8b7,2021-04-26,0.0
62,1fd5b7529b79c8afd541ff95c565d8b7,2021-05-03,0.0
69,1fd5b7529b79c8afd541ff95c565d8b7,2021-05-10,0.0
76,1fd5b7529b79c8afd541ff95c565d8b7,2021-05-17,67.6666666666647
83,1fd5b7529b79c8afd541ff95c565d8b7,2021-05-24,0.0
90,1fd5b7529b79c8afd541ff95c565d8b7,2021-05-31,0.0
97,1fd5b7529b79c8afd541ff95c565d8b7,2021-06-07,0.0
6,4078201d2ad991213df77b5172e76cf0,2021-03-08,19.333333333333037
13,4078201d2ad991213df77b5172e76cf0,2021-03-15,0.0
20,4078201d2ad991213df77b5172e76cf0,2021-03-22,423.9999999999964
27,4078201d2ad991213df77b5172e76cf0,2021-03-29,19.666666666666003
34,4078201d2ad991213df77b5172e76cf0,2021-04-05,0.0
41,4078201d2ad991213df77b5172e76cf0,2021-04-12,0.0
48,4078201d2ad991213df77b5172e76cf0,2021-04-19,153.66666666667754
55,4078201d2ad991213df77b5172e76cf0,2021-04-26,0.0
62,4078201d2ad991213df77b5172e76cf0,2021-05-03,0.0
69,4078201d2ad991213df77b5172e76cf0,2021-05-10,0.0
76,4078201d2ad991213df77b5172e76cf0,2021-05-17,0.0
83,4078201d2ad991213df77b5172e76cf0,2021-05-24,0.0
90,4078201d2ad991213df77b5172e76cf0,2021-05-31,0.0
97,4078201d2ad991213df77b5172e76cf0,2021-06-07,0.0
6,ca5b64463fa22940412171f157c111b9,2021-03-08,124.6666666666797
13,ca5b64463fa22940412171f157c111b9,2021-03-15,0.0
20,ca5b64463fa22940412171f157c111b9,2021-03-22,940.6666666666533
27,ca5b64463fa22940412171f157c111b9,2021-03-29,0.0
34,ca5b64463fa22940412171f157c111b9,2021-04-05,0.0
41,ca5b64463fa22940412171f157c111b9,2021-04-12,0.0
48,ca5b64463fa22940412171f157c111b9,2021-04-19,0.0
55,ca5b64463fa22940412171f157c111b9,2021-04-26,490.3333333333294
62,ca5b64463fa22940412171f157c111b9,2021-05-03,0.0
69,ca5b64463fa22940412171f157c111b9,2021-05-10,0.0
76,ca5b64463fa22940412171f157c111b9,2021-05-17,0.0
83,ca5b64463fa22940412171f157c111b9,2021-05-24,0.0
90,ca5b64463fa22940412171f157c111b9,2021-05-31,0.0
97,ca5b64463fa22940412171f157c111b9,2021-06-07,0.0
6,f116be1eb376ce2ed6f1c2b4e30d5526,2021-03-08,201.67209201388889
13,f116be1eb376ce2ed6f1c2b4e30d5526,2021-03-15,0.0
20,f116be1eb376ce2ed6f1c2b4e30d5526,2021-03-22,333.9556206597217
27,f116be1eb376ce2ed6f1c2b4e30d5526,2021-03-29,51.29991319444457
34,f116be1eb376ce2ed6f1c2b4e30d5526,2021-04-05,0.0
41,f116be1eb376ce2ed6f1c2b4e30d5526,2021-04-12,0.0
48,f116be1eb376ce2ed6f1c2b4e30d5526,2021-04-19,0.0
55,f116be1eb376ce2ed6f1c2b4e30d5526,2021-04-26,459.5822482638893
62,f116be1eb376ce2ed6f1c2b4e30d5526,2021-05-03,0.0
69,f116be1eb376ce2ed6f1c2b4e30d5526,2021-05-10,0.0
76,f116be1eb376ce2ed6f1c2b4e30d5526,2021-05-17,0.0
83,f116be1eb376ce2ed6f1c2b4e30d5526,2021-05-24,0.0
90,f116be1eb376ce2ed6f1c2b4e30d5526,2021-05-31,0.0
97,f116be1eb376ce2ed6f1c2b4e30d5526,2021-06-07,0.0
6,e8bca92219ace752690b1fc328bed7f7,2021-03-08,168.0000000000004
13,e8bca92219ace752690b1fc328bed7f7,2021-03-15,0.0
20,e8bca92219ace752690b1fc328bed7f7,2021-03-22,0.0
27,e8bca92219ace752690b1fc328bed7f7,2021-03-29,0.0
34,e8bca92219ace752690b1fc328bed7f7,2021-04-05,849.9999999999997
41,e8bca92219ace752690b1fc328bed7f7,2021-04-12,0.0
48,e8bca92219ace752690b1fc328bed7f7,2021-04-19,0.0
55,e8bca92219ace752690b1fc328bed7f7,2021-04-26,0.0
62,e8bca92219ace752690b1fc328bed7f7,2021-05-03,0.0
69,e8bca92219ace752690b1fc328bed7f7,2021-05-10,0.0
76,e8bca92219ace752690b1fc328bed7f7,2021-05-17,50.00000000000091
83,e8bca92219ace752690b1fc328bed7f7,2021-05-24,253.66666666666345
90,e8bca92219ace752690b1fc328bed7f7,2021-05-31,549.66666666667
97,e8bca92219ace752690b1fc328bed7f7,2021-06-07,63.66666666666629
6,2e9ebc0bba511ecc2319d252e594627e,2021-03-08,35.33333333333394
13,2e9ebc0bba511ecc2319d252e594627e,2021-03-15,0.0
20,2e9ebc0bba511ecc2319d252e594627e,2021-03-22,0.0
27,2e9ebc0bba511ecc2319d252e594627e,2021-03-29,0.0
34,2e9ebc0bba511ecc2319d252e594627e,2021-04-05,0.0
41,2e9ebc0bba511ecc2319d252e594627e,2021-04-12,42.00000000000912
48,2e9ebc0bba511ecc2319d252e594627e,2021-04-19,0.0
55,2e9ebc0bba511ecc2319d252e594627e,2021-04-26,0.0
62,2e9ebc0bba511ecc2319d252e594627e,2021-05-03,0.0
69,2e9ebc0bba511ecc2319d252e594627e,2021-05-10,0.0
76,2e9ebc0bba511ecc2319d252e594627e,2021-05-17,0.0
83,2e9ebc0bba511ecc2319d252e594627e,2021-05-24,0.0
90,2e9ebc0bba511ecc2319d252e594627e,2021-05-31,0.0
97,2e9ebc0bba511ecc2319d252e594627e,2021-06-07,0.0
6,60e4e249dce39b43814902c34b9b4c60,2021-03-08,51.3333333333336
13,60e4e249dce39b43814902c34b9b4c60,2021-03-15,0.0
20,60e4e249dce39b43814902c34b9b4c60,2021-03-22,4.333333333333144
27,60e4e249dce39b43814902c34b9b4c60,2021-03-29,222.6666666666661
34,60e4e249dce39b43814902c34b9b4c60,2021-04-05,0.0
41,60e4e249dce39b43814902c34b9b4c60,2021-04-12,0.0
48,60e4e249dce39b43814902c34b9b4c60,2021-04-19,0.0
55,60e4e249dce39b43814902c34b9b4c60,2021-04-26,0.0
62,60e4e249dce39b43814902c34b9b4c60,2021-05-03,0.0
69,60e4e249dce39b43814902c34b9b4c60,2021-05-10,0.0
76,60e4e249dce39b43814902c34b9b4c60,2021-05-17,138.66666666666603
83,60e4e249dce39b43814902c34b9b4c60,2021-05-24,2666.0000000000027
90,60e4e249dce39b43814902c34b9b4c60,2021-05-31,0.0
97,60e4e249dce39b43814902c34b9b4c60,2021-06-07,0.0
6,0ac59a85abff7af66033baeb60da8e30,2021-03-08,83.16666666666652
13,0ac59a85abff7af66033baeb60da8e30,2021-03-15,52.16666666666708
20,0ac59a85abff7af66033baeb60da8e30,2021-03-22,6.8333333333332575
27,0ac59a85abff7af66033baeb60da8e30,2021-03-29,0.0
34,0ac59a85abff7af66033baeb60da8e30,2021-04-05,28.499999999999773
41,0ac59a85abff7af66033baeb60da8e30,2021-04-12,25.333333333333258
48,0ac59a85abff7af66033baeb60da8e30,2021-04-19,98.66666666666777
55,0ac59a85abff7af66033baeb60da8e30,2021-04-26,522.6666666666662
62,0ac59a85abff7af66033baeb60da8e30,2021-05-03,1.6666666666666288
69,0ac59a85abff7af66033baeb60da8e30,2021-05-10,348.83333333333167
76,0ac59a85abff7af66033baeb60da8e30,2021-05-17,3684.166666666668
83,0ac59a85abff7af66033baeb60da8e30,2021-05-24,12.66666666666788
90,0ac59a85abff7af66033baeb60da8e30,2021-05-31,0.0
